sweeper,slider,color,thickness,x,y
0.792329442600859,50.02370084232945,#35f21b,5.0135174986779525,142.4656813177553,140.50430592004548
0.7925620683990776,50.02557689232508,#34f11d,5.014579092183567,142.50370653685675,140.4764290470692
0.7927779313625838,50.027562151134894,#34f01f,5.015701500497722,142.53968331995367,140.45123807079077
0.7929744418773721,50.029660774412896,#33ef21,5.0168869438525245,142.57326131620226,140.42911547434582
0.7931489244849163,50.03187699518221,#33ee24,5.018137676799012,142.604078399243,140.41045642856957
0.7932986252465136,50.03421512381808,#32ec26,5.01945598781675,142.63176162059256,140.39566768925084
0.7934207197350389,50.03667954803055,#32eb29,5.020844198917038,142.6559282348362,140.38516639066262
0.7935123216418231,50.03927473284675,#31ea2c,5.022304665239775,142.67618679435597,140.37937873651916
0.7935704919838747,50.04200522059301,#30e92f,5.0238397746440135,142.69213831121934,140.3787385900642
0.7935922488941571,50.044875630876554,#30e732,5.02545194729226,142.70337748377247,140.38368596557925
0.7935745779751526,50.04789066056687,#2fe635,5.027143635228556,142.70949398543405,140.39466542420433
0.793514443193484,50.051055083776916,#2ee438,5.028917321950387,142.7100738131694,140.41212437759097
0.7934087982909335,50.054373751843805,#2de33b,5.030775521974464,142.7047006931347,140.43651130354658
0.793254598684813,50.05785159330935,#2de13e,5.032720780396427,142.6929575410208,140.46827387848467
0.7930488138282894,50.06149361390022,#2cdf41,5.034755672444503,142.6744279746864,140.50785703215737
0.7927884399989921,50.065304896507776,#2bde45,5.036882803027187,142.64869787675119,140.55570093081224
0.7924705134819973,50.06929060116764,#2adc48,5.039104806274979,142.61535700491507,140.61223889557908
0.7920921241111325,50.07345596503892,#2adb4b,5.041424345076219,142.57400064787527,140.6778952635514
0.7916504291304767,50.077806302383145,#29d94f,5.043844110607098,142.52423132482213,140.75308319966803
0.7911426673359329,50.08234700454286,#28d752,5.0463668218558535,142.46566052660282,140.83820246812954
0.790566173454864,50.08708353991994,#27d656,5.048995225141234,142.39791049674056,140.93363717268124
0.7899183927199834,50.092021453953585,#26d459,5.051732093625272,142.32061605058294,141.03975347566407
0.7891968955920067,50.09716636909797,#26d25d,5.054580226820406,142.23342643091297,141.1568973062647
0.7883993925839995,50.10252398479966,#25d160,5.057542450091016,142.13600719839286,141.28539206888027
0.7875237491389,50.10810007747464,#24cf64,5.060621614149435,142.02804215520445,141.42553636294576
0.7865680005103756,50.113900500485045,#23cd67,5.0638205945464545,141.90923530020765,141.57760172594584
0.785530366595975,50.119931184115615,#22cc6b,5.06714229115642,141.77931281384303,141.7418304116403
0.7844092666704865,50.12619813554987,#22ca6e,5.070589627656944,141.63802507085444,141.91843321576823
0.7832033339664979,50.132707438845806,#21c871,5.074165551003298,141.4851486786985,142.1075873616503
0.7819114300483969,50.13946525491152,#20c775,5.077873030897544,141.32048853923467,142.3094344581824
0.7805326589254358,50.14647782148033,#1fc578,5.081715059252453,141.14387993094377,142.52407854268986
0.7790663808490316,50.15375145308567,#1fc47b,5.085694649650283,140.95519060851225,142.7515842209965
0.7775122257391852,50.16129254103569,#1ec27e,5.089814836796455,140.75432291613257,142.99197491684237
0.7758701061847696,50.169107553387505,#1dc181,5.094078675968193,140.5412159103115,143.24523124245712
0.7741402299624787,50.177203034921114,#1cbf84,5.098489242458198,140.31584748735148,143.51128950166068
0.772323112019437,50.185585607113104,#1cbe87,5.103049631013397,140.0782365099722,143.79004033631233
0.7704195858648482,50.1942619681099,#1bbc8a,5.1077629552688295,139.82844492678103,144.08132752626227
0.7684308143166148,50.203238892700874,#1abb8d,5.112632347176753,139.56657987748298,144.3849469521794
0.766358299549588,50.212523232291,#1aba8f,5.117660956431002,139.29279577585473,144.70064572972657
0.7642038923930067,50.22212191487324,#19b992,5.122851949886668,139.00729636159878,145.02812152254094
0.7619698008257629,50.23204194500072,#19b794,5.128208510975182,138.71033671125642,145.36702204034742
0.7596585976193821,50.242290403758396,#18b697,5.133733839114834,138.40222519740115,145.7169447272943
0.7572732270800291,50.25287444873461,#18b599,5.13943114911681,138.0833253843736,146.07743664425982
0.7548170108424499,50.26380131399223,#17b49b,5.145303670586811,137.7540578478662,146.44799454743836
0.7522936526705268,50.275078310039476,#17b39d,5.151354647322307,137.4149019047371,146.82806516399074
0.74970724222106,50.28671282380049,#16b29f,5.157587336705496,137.06639723854724,147.21704566394087
0.7470622577294883,50.29871231858557,#16b2a1,5.164005009092042,136.70914540548077,147.61428432583486
0.7443635675785308,50.31108433406105,#15b1a2,5.170610947195642,136.34381120455188,148.01908139196635
0.7416164307131448,50.32383648621897,#15b0a4,5.177408445468497,135.97112389533333,148.43069010722536
0.73882649586778,50.33697646734636,#15afa5,5.184400809477764,135.5918782458769,148.8483179338691
0.7359997995746274,50.3505120459942,#15afa6,5.191591355278021,135.20693539305466,149.27112793276282
0.7331427629244343,50.36445106694616,#14aea7,5.198983408779863,134.81722349724257,149.6982402999166
0.7302621870544646,50.378801451186916,#14aea8,5.2065803051146595,134.42373817310778,150.12873404547702
0.72736524734132,50.3935711958703,#14ada9,5.214385387995542,134.02754267826248,150.5616488007438
0.7244594862796093,50.40876837428697,#14adaa,5.222402009074727,133.62976784171425,150.99598673729636
0.7215528050308295,50.42440113583192,#14adaa,5.230633527297198,133.23161171439102,151.4307145809672
0.7186534536303268,50.44047770597157,#13adab,5.239083308250847,132.83433892454403,151.8647657022036
0.7157700198437948,50.45700638621064,#13adab,5.247754723513136,132.43927972154538,152.2970422633607
0.7129114166684687,50.47399555405865,#13acab,5.256651149994349,132.04782869249306,152.726417402675
0.7100868684779511,50.49145366299616,#13acab,5.265775969277511,131.66144313711695,153.15173743412618
0.7073058958134624,50.50938924244062,#13acab,5.27513256695503,131.28164108773458,153.5718240421115
0.7045782988282352,50.52781089771203,#13adab,5.284724331962167,130.90999896243753,153.98547644987093
0.701914139395761,50.546727309998204,#14adaa,5.294554655907363,130.5481488412766,154.39147354092123
0.6993237218966225,50.566147236319715,#14adaa,5.304626932399538,130.19777535695596,154.78857591341244
0.6968175727027263,50.58607950949462,#14ada9,5.314944556372402,129.86061219342457,155.17552784831625
0.6944064183818446,50.60653303810278,#14aea9,5.3255109234058775,129.53843818775388,155.55105917370952
0.6921011626494964,50.62751680644997,#14aea8,5.336329429044687,129.23307303279964,155.91388700913419
0.6899128620993205,50.649039874531546,#14afa7,5.347403468114202,128.94637258034604,156.26271737609318
0.6878527007472162,50.67111137799595,#15afa6,5.358736434033602,128.6802237467076,156.59624666318663
0.6859319634286313,50.693740528107845,#15b0a4,5.3703317181264465,128.4365390251007,156.91316293718563
0.6841620080924554,50.716936611710864,#15b0a3,5.382192708928711,128.2172506114785,157.21214709447256
0.6825542370390186,50.74070899119022,#16b1a2,5.394322791494389,128.02430415294182,157.49187385072753
0.6811200671536856,50.765067104434834,#16b2a0,5.4067253466987095,127.8596521302706,157.75101257047618
0.679870899191468,50.7900204647993,#16b29f,5.419403750539064,127.72524688857455,157.98822794211088
0.6788180861719346,50.81557866106543,#17b39d,5.4323613734337215,127.62303333251145,158.20218050820765
0.6779729009474722,50.84175135740357,#17b49b,5.445601579518399,127.55494130497941,158.39152706534531
0.6773465030116366,50.86854829333354,#17b599,5.45912772594077,127.52287767064347,158.5549209521338
0.6769499046178958,50.89597928368538,#18b698,5.4729431621529905,127.5287181281126,158.69101224872728
0.6767939362825363,50.92405421855961,#18b796,5.48705122920232,127.57429877704439,158.79844791565876
0.676889211748818,50.952783063287384,#19b894,5.50145525901992,127.66140746892697,158.87587190433737
0.6772460924926617,50.9821758583902,#19b992,5.516158573707904,127.7917749727775,158.92192527590453
0.6778746518531857,51.0122427195393,#1aba8f,5.531164484824711,127.96706598951761,158.9352463692981
0.6787846388742871,51.042993837514906,#1abb8d,5.546476292668907,128.18887005134147,158.91447106322838
0.679985441946169,51.07443947816495,#1bbc8b,5.562097285561471,128.45869234499688,158.85823318025788
0.6814860523382458,51.10658998236364,#1bbd89,5.578030739126656,128.77794450055833,158.76516508421494
0.6832950277171852,51.13945576596971,#1cbe87,5.594279915571497,129.1479353899885,158.6338985246738
0.6854204557459971,51.173047319784274,#1cbf84,5.6108480629640685,129.56986198256453,158.46306578412924
0.6878699178619896,51.20737520950844,#1dc082,5.627738414510544,130.0448003070807,158.25130118469667
0.6906504533331451,51.242450075700674,#1dc180,5.644954187831155,130.5736965736249,157.99724301161004
0.6937685236939346,51.27828263373366,#1ec27d,5.662498584235141,131.15735851063556,157.6995359103943
0.6972299776628654,51.31488367375114,#1fc47b,5.680374787994744,131.79644697586917,157.35683381330054
0.7010400166450533,51.35226406062417,#1fc579,5.698585965618354,132.4914679027854,156.96780344834528
0.7052031609238925,51.39043473390728,#20c677,5.717135265122881,133.24276464667082,156.53112848105204
0.7097232166464068,51.42940670779416,#20c774,5.736025815305437,134.05051079748728,156.04551433470937
0.7146032437071339,51.469191071073205,#21c872,5.755260725014397,134.91470352890036,155.50969372961669
0.719845524635376,51.50979898708263,#21c970,5.7748430824199515,135.8351575551215,154.92243297537598
0.7254515345903969,51.551241693665325,#22ca6e,5.7947759542842014,136.81149976900375,154.28253904280635
0.7314219125685916,51.59353050312341,#22cb6c,5.815062385230898,137.84316463615656,153.58886743353847
0.7377564339258488,51.636676802172445,#23cc6a,5.835705397014915,138.9293904205831,152.8403308558229
0.7444539843172265,51.68069205189543,#23cd68,5.856707987791515,140.0692163173748,152.03590870462813
0.7515125351546934,51.72558778769637,#23ce66,5.878073131385517,141.2614805671978,151.17465733278888
0.7589291206820413,51.77137561925365,#24cf64,5.899803776560439,142.50481962555534,150.25572108790251
0.7666998167641395,51.81806723047302,#24d062,5.921902846287694,143.79766845697398,149.27834407698705
0.7748197214854913,51.86567437944035,#25d060,5.944373237015945,145.13826202022943,148.24188260776162
0.7832829376505624,51.91420889837401,#25d15f,5.96721781794067,146.52463800538192,147.14581824196034
0.7920825572755799,51.96368269357697,#25d25d,5.990439430274055,147.9546408766341,145.98977138253983
0.8012106481584654,52.01410774538867,#26d35c,6.014040886515284,149.42592726677483,144.77351530320365
0.8106582426102295,52.06549610813644,#26d35a,6.038024969721308,150.93597275916275,143.49699051557565
0.820415328427591,52.11785991008675,#26d459,6.0623944327781825,152.4820800818129,142.160319356853
0.8304708421827097,52.17121135339605,#27d558,6.087151997673065,154.06138872515456,140.76382066912066
0.8408126649018298,52.22556271406141,#27d557,6.112300354766946,155.67088598047766,139.30802443096704
0.8514276202002414,52.28092634187078,#27d656,6.137842162068205,157.30741938002927,137.7936861928785
0.8623014749363858,52.33731466035296,#27d655,6.163780044507076,158.9677105022829,136.22180116035437
0.8734189424430314,52.3947401667273,#28d654,6.190116593211112,160.64837008721705,134.5936177630367
0.8847636883884099,52.453215431853074,#28d753,6.216854364781729,162.3459143867164,132.91065054459398
0.8963183393148364,52.51275310017848,#28d753,6.243995880571907,164.05678265466238,131.17469220686488
0.9080644938968598,52.573365889689526,#28d752,6.271543625965159,165.7773556602147,129.38782464299106
0.9199827369552159,52.63506659185839,#28d752,6.299500049655828,167.50397508648678,127.5524287981044
0.932052656256956,52.69786807159166,#28d752,6.327867562930808,169.23296365566577,125.67119320263564
0.9442528621259874,52.76178326717809,#28d852,6.356648538952774,170.960645800974,123.74712103251811
0.9565610098819998,52.82682519023627,#28d752,6.38584531204501,172.68336868613582,121.78353556242563
0.9689538251192902,52.89300692566181,#28d752,6.41546017697792,174.39752335459838,119.78408389261088
0.9814071318304166,52.96034163157428,#28d752,6.445495388257294,176.09956577408732,117.75273884673277
0.9938958833728729,53.02884253926392,#28d753,6.475953159414445,177.78603752756558,115.69379895703914
1.0063941962701504,53.098522953137916,#28d753,6.506835662298265,179.45358588970805,113.61188647410005
1.0188753868315727,53.16939625066648,#28d754,6.5381450263693175,181.09898301897394,111.51194336060858
1.0313120105682785,53.24147588232857,#27d655,6.569883337996041,182.71914398959416,109.39922525213399
1.0436759043755792,53.31477537155735,#27d655,6.6020526397531345,184.31114338557686,107.2792933916663
1.0559382314447594,53.38930831468536,#27d556,6.634654929722242,185.8722301804096,105.15800456878846
1.0680695288601545,53.46508838088921,#27d557,6.667692160794992,187.3998406316729,103.04149911780357
1.0800397578300986,53.54212931213432,#26d459,6.701166239978496,188.8916089293846,100.93618705154975
1.091818356493063,53.62044492311897,#26d45a,6.735079027703379,190.34537535058945,98.84873242836738
1.1033742952330594,53.70004910121834,#26d35b,6.769432337134438,191.75919169047228,96.7860360681688
1.1146761344311449,53.78095580642809,#26d25d,6.804227933484013,193.13132376196887,94.75521674924866
1.125692084572678,53.86317907130771,#25d15f,6.839467533328146,194.4602507813093,92.7635910298565
1.136390068622831,53.946733000923544,#25d160,6.8751528039256184,195.7446614858932,90.81865184718397
1.146737786575819,54.03163177279151,#24d062,6.9112853625399655,196.98344686306646,88.9280460509169
1.1567027820763307,54.11788963681953,#24cf64,6.947866775764522,198.1756894033814,87.09955102859115
1.166252511004798,54.205520915249664,#23ce66,6.984898558850624,199.32064882939576,85.34105057547501
1.1753544119114059,54.29454000259992,#23cd68,7.02238217503901,200.41774429057526,83.66051015252275
1.1839759781771837,54.38496136560579,#22cc6a,7.060319034894543,201.46653305599466,82.06595166214038
1.1920848317740873,54.47679954316147,#22cb6c,7.098710495644305,202.4666857788498,80.56542785327503
1.1996487984897546,54.57006914626078,#21ca6f,7.137557860519184,203.41795844989514,79.16699644498108
1.206635984476589,54.66478485793782,#21c871,7.176862378099001,204.3201612004271,77.8786940315869
1.2130148539789987,54.760961433207235,#20c773,7.216625241661287,205.1731241589882,76.70850980346168
1.2187543080870435,54.85861369900431,#20c676,7.256847588533791,205.9766606092797,75.66435908586644
1.2238237643594017,54.95775655412466,#1fc579,7.297530499450781,206.7305277395689,74.75405666529568
1.2281932371535036,55.05840496916363,#1fc47b,7.3386749979132535,207.4343853159681,73.9852898390027
1.2318334184958917,55.16057398645549,#1ec27e,7.3802820495531085,208.08775265316655,73.36559109008977
1.2347157593213796,55.26427872001219,#1dc180,7.422352561501397,208.68996429639492,72.90231025873248
1.2368125509054027,55.369534355461965,#1dc083,7.464887381760695,209.2401248674858,72.6025860509794
1.2380970063101082,55.47635614998752,#1cbe86,7.507887298581712,209.7370635657737,72.47331670132618
1.2385433416612246,55.58475943226392,#1bbd89,7.551353039844208,210.17928885115094,72.52112958515546
1.2381268570695911,55.694759602396346,#1bbc8b,7.595285272442293,210.56494387173288,72.75234956338869
1.236824017008452,55.80637213185733,#1aba8e,7.639684601674218,210.89176323209682,73.17296583552358
1.2346125299551993,55.91961256342379,#19b991,7.684551570636681,211.157031729686,73.78859707978704
1.2314714271042564,56.034496511113844,#19b894,7.729886659623817,211.35754571634112,74.60445467148222
1.227381139956148,56.15103966012319,#18b697,7.775690285530872,211.48957776853197,75.62530379371515
1.2223235765866374,56.26925776676127,#17b599,7.821962801262684,211.54884537307814,76.85542228934179
1.216282196398995,56.38916665838709,#17b49c,7.868704495147046,211.53048435413342,78.29855714981846
1.209242083162145,56.510782233344834,#16b29f,7.915915590353027,211.42902778098366,79.95787859604825
1.2011900161374989,56.63412046089904,#16b1a2,7.9635962443143296,211.2383911035765,81.83593177844567
1.192114539097827,56.7591973811696,#15b0a4,8.011746548157772,210.9518642623122,83.9345862081188
1.1820060270424928,56.88602910506639,#14aea7,8.060366526136965,210.56211150894163,86.25498312779041
1.1708567504148133,57.01463181422365,#14adaa,8.109456135071273,210.06117965478418,88.7974811389615
1.1586609366292013,57.14502176093404,#13acac,8.159015263790133,209.4405154291251,91.56160051956503
1.1454148287181,57.27721526808243,#13abaf,8.209043732582796,208.6909925827768,94.54596679221947
1.1311167409115275,57.41122872907929,#12a9b1,8.259541292653603,207.80294930760815,97.748254234959
1.1157671109653555,57.547078607793964,#11a8b4,8.31050762558285,206.76623646068424,101.16513016128773
1.099368549058162,57.68478143848751,#11a7b6,8.36194234279331,205.57027698003026,104.7922009314186
1.0819258830807381,57.82435382574525,#10a6b9,8.413844985022518,204.20413675677128,108.62396078794728
1.0634462001469678,57.96581244440907,#10a5bb,8.466215021800874,202.6566070847306,112.65374473292778
1.0439388841599713,58.10917403950946,#0fa4bd,8.519051850935648,200.916298643271,116.87368677487649
1.023415649272929,58.25445542619714,#0fa3bf,8.572354798000976,198.97174678263258,121.27468496892737
1.001890569090099,58.4016734896745,#0ea2c1,8.626123115833881,196.81152767444968,125.8463747462044
0.979380101459952,58.5508451851267,#0ea1c3,8.680355984036458,194.42438466550237,130.57711207452684
0.9559031087193057,58.70198753765246,#0da0c5,8.735052508484237,191.79936393305988,135.4539680068654
0.9314808732546506,58.85511764219456,#0d9fc7,8.79021172084084,188.925958289306,140.4627361519502
0.9061371082546001,59.01025266347013,#0d9ec8,8.845832578078989,185.79425772524914,145.58795453892824
0.8798979635355927,59.16740983590051,#0c9eca,8.901913962007935,182.39510502712054,150.81294324154118
0.8527920263314861,59.326606463540884,#0c9dcb,8.958454678807394,178.7202545473807,156.11985897443367
0.8248503169466368,59.487859920009655,#0c9ccd,9.015453458568063,174.76253197570958,161.48976767350354
0.7961062791813517,59.651187648417434,#0b9cce,9.072908954838768,170.51599274100997,166.90273582363824
0.7665957654482782,59.816607161295835,#0b9bcf,9.130819744180341,165.97607649216684,172.33794100222676
0.7363570165082343,59.984136040525904,#0b9bd0,9.189184325726295,161.13975496185145,177.77380176867337
0.7054306357643757,60.15379193726626,#0b9ad1,9.24800112075033,156.0056704226911,183.18812665366002
0.6738595580641269,60.32559257188104,#0a9ad2,9.307268472240821,150.5742619066554,188.55828159389702
0.6416890129692825,60.49955573386736,#0a99d3,9.366984644482264,144.84787638375005,193.86137472700185
0.6089664824658056,60.67569928178269,#0a99d3,9.42714782264381,138.83086219086843,199.07445701715048
0.5783406709740729,60.71948845536339,#0a99d4,9.432123409385948,132.7656428017186,203.3789186320514
0.5480496600524909,60.763269012720734,#0a99d4,9.436956688535007,126.63637002026343,207.45608587334144
0.5181424285987005,60.807040918664335,#0a98d5,9.441647567980679,120.46294263199582,211.30219841967187
0.48866733496006065,60.85080413801073,#0a98d5,9.446195960815741,114.26554665308679,214.91512435366653
0.45967203874087115,60.894558635583465,#0a98d5,9.450601785338526,108.06450984999952,218.29433811631384
0.43120342373940074,60.938304376213104,#0a98d5,9.454864965055203,101.88016029812664,221.44088145958034
0.40330752213938204,60.98204132473721,#0a98d5,9.458985428681851,95.73269082715305,224.35730817850362
0.3760294400784943,61.02576944600045,#0a99d4,9.46296311014635,89.64203102847962,227.04761363359785
0.3494132847142194,61.06948870485458,#0a99d4,9.466797948590063,83.62772829837883,229.51715027511625
0.32350209290500365,61.11319906615847,#0a99d4,9.470489888369316,77.70883916514329,231.77253054925316
0.2983377616220166,61.15690049477814,#0a99d3,9.474038879056707,71.90383190536704,233.82151870043066
0.2739609802040629,61.20059295558681,#0a9ad2,9.477444875442185,66.23050119991721,235.67291308220913
0.25041116456515783,61.24427641346486,#0b9ad2,9.480707837533949,60.705895320279296,237.33642065200507
0.2277263934611577,61.28795083329997,#0b9ad1,9.483827730559154,55.346256076905256,238.82252535259218
0.20594334691851549,61.33161617998706,#0b9bd0,9.486804524964409,50.16697150863598,240.14235207817822
0.18509724692469423,61.37527241842831,#0b9bcf,9.489638196416081,45.182541051436814,241.30752788737408
0.1652218004761512,61.41891951353327,#0b9ccd,9.492328725800405,40.40655270024221,242.33004206296954
0.14634914507597657,61.4625574302188,#0c9dcc,9.49487609922339,35.85167147357677,243.2221065330161
0.128509796769325,61.50618613340918,#0c9dcb,9.49728030801054,31.52963831005017,243.9960180635713
0.11173260080064812,61.54980558803606,#0c9ec9,9.499541348706357,27.45127837125898,244.66402351507304
0.09604468497251649,61.593415759038514,#0d9fc8,9.501659223073673,23.62651759880558,245.2381893262257
0.08147141578146548,61.63701661136314,#0d9fc6,9.503633938092765,20.064406275037545,245.7302762559419
0.0680363574017578,61.680608109963956,#0ea0c5,9.50546550596028,16.77314826802092,246.15162027948995
0.05576123358341574,61.72419021980253,#0ea1c3,9.507153944087959,13.760134600938523,246.5130204034057
0.044665892526111174,61.76776290584799,#0ea2c1,9.50869927510117,11.031979973667456,246.8246340383176
0.03476827478571727,61.81132613307702,#0fa3bf,9.510101526837245,8.594560878519323,247.09588045246562
0.026084384265420202,61.85487986647389,#0fa4bd,9.51136073234361,6.453053991366975,247.33535272362332
0.018628262338287117,61.89842407103055,#10a5bb,9.512476929875724,4.611973581737034,247.55073851498707
0.012411965143136321,61.94195871174655,#10a6b9,9.513450162894834,3.0752067688325964,247.74874992236056
0.0074455440904287575,61.985483753629175,#11a7b7,9.514280480065501,1.8460455526372699,247.93506257599068
0.003737029609686718,62.02899916169342,#11a8b5,9.514967935252972,0.9272146679499519,248.1142641304231
0.0012924181647331852,62.072504900962,#12a9b3,9.51551258752031,0.32089444212389867,248.28981223891617
0.00011566255773916204,62.11600093646541,#12aab0,9.515914501125376,0.028737982115283802,248.4640020839074
0.00020866553776010632,62.15948723324195,#13abae,9.51617374551757,0.05188217094516465,248.63794351995722
0.0015712767240957616,62.20296375633776,#13acac,9.516290395334405,0.39095211560941007,248.8115478783081
0.0042012928494468225,62.24643047080679,#14adaa,9.516264530397878,1.0460588556493382,248.98352448019983
0.008094461322477617,62.28988734171094,#14aea7,9.516096235710641,2.0167903118550963,249.15138690668903
0.013244487104022068,62.333334334119975,#15afa5,9.515785601451975,3.3021956257472422,249.31146907311782
0.019643042885815875,62.37677141311161,#15b1a3,9.515332722973579,4.900763210391614,249.4589511537578
0.02727978255529399,62.420198543771534,#16b2a0,9.514737700795159,6.810392999522508,249.5878953937746
0.03614235792468686,62.46361569119343,#16b39e,9.514000640599813,9.028363542603879,249.69129182896285
0.04621643869736227,62.50702282047902,#17b49b,9.513121653229232,11.551294745989987,249.76111390640742
0.05748573563912184,62.55041989673804,#18b599,9.512100854678707,14.375107202335885,249.78838395940917
0.06993202691699915,62.593806885088355,#18b697,9.510938366091937,17.494979179367903,249.76324843618855
0.08353518756296119,62.637183750655886,#19b794,9.509634313755635,20.905302452500738,249.67506271308784
0.09827322201487301,62.68055045857474,#19b992,9.508188829093966,24.59963826105238,249.51248523884396
0.11412229968211296,62.72390697398718,#1aba90,9.506602048662753,28.570674742439238,249.2635806572314
0.1310567934783211,62.767253262043624,#1abb8d,9.50487411414353,32.81018725031887,248.91593144188948
0.1490493212589926,62.81058928790275,#1bbc8b,9.50300517233737,37.30900298896497,248.45675745100405
0.16807079009690087,62.853915016731456,#1bbd89,9.500995375158531,42.056971395209885,247.8730426729589
0.1880904433237497,62.89723041370494,#1cbe87,9.498844879627924,47.04294166947219,247.15166828997468
0.20907591026202646,62.940535444006706,#1cbf84,9.496553847866366,52.25474879752991,246.2795510385693
0.23099325856659264,62.98383007282856,#1dc082,9.494122447087642,57.679209314125416,245.243785697384
0.2538070490914293,63.02711426537071,#1dc180,9.491550849591402,63.30212793827412,244.03179038889158
0.2774803931927813,63.070387986841716,#1ec27e,9.488839232755828,69.10831605890517,242.63145324642977
